1.940925383	-4.506664192	1
3.068280934	-2.062957847	1
2.520232995	2.583954609	1
2.058521326	-1.245933232	1
-2.355178816	-2.583713673	1
3.231011349	2.272018456	1
-0.733875831	4.054604147	1
-3.009061515	-0.91292343	1
2.923441634	-0.799628178	1
4.849413296	-1.087538856	1
0.532702461	0.812219024	1
4.62409567	-0.86425658	1
4.606298103	-1.270507175	1
-4.442635314	0.409375504	1
0.488074777	-1.49318116	1
1.607475577	1.990678745	1
-2.552627231	1.366753532	1
3.55788007	-2.0819914	1
0.484268262	-1.783062726	1
4.109463083	-1.069112079	1
-0.911989373	-1.355478485	1
3.941417353	0.899534862	1
2.050404488	-2.854853735	1
4.039062634	-1.778276164	1
-1.830537849	-3.811175428	1
0.23107025	-4.747591026	1
-0.203580296	-4.71504164	1
-2.252607767	1.811031355	1
-2.338865804	-3.463863819	1
1.056759732	1.956656468	1
-0.238261531	-0.840687279	1
4.227004367	0.856907573	1
-0.595243368	3.485146514	1
3.319082491	0.990830433	1
3.897309149	2.725626048	1
1.738901368	-3.496124746	1
-1.335080804	-3.695838063	1
-1.896857305	4.229419583	1
4.269752075	-1.380743578	1
3.708522862	0.815411598	1
-1.982028261	0.802885863	1
-1.801679319	1.658991228	1
0.458253474	-4.685381743	1
0.237235035	-0.812756636	1
1.351992411	3.227948456	1
-2.044709919	0.131681387	1
-4.660126036	1.65838523	1
-2.559514969	-3.356522742	1
-0.893332131	-3.422535363	1
0.10104243	-3.430306078	1
-0.198745179	1.204563009	1
-1.765053027	-3.732811999	1
-0.578388053	-0.852200503	1
0.69750046	1.140013037	1
2.64801627	2.455454315	1
-1.554990401	0.015984254	1
4.378678051	-1.131765156	1
-2.431671739	3.811253056	1
-3.654356067	-2.16948647	1
0.317060721	1.90947861	1
0.032328405	-4.060675584	1
-0.115250775	3.598831869	1
-4.928519309	-0.184557021	1
-1.266922777	-3.823570843	1
3.462677882	-2.831629614	1
3.25864486	-0.852159841	1
-3.144202282	-0.961134541	1
2.925536919	3.474777492	1
0.854265122	1.164893331	1
-0.086046374	1.822600124	1
1.12350111	-1.752843571	1
-0.084103897	3.125119453	1
1.791778266	-4.192138382	1
0.182275467	4.477821507	1
1.110090961	-0.528656352	1
-1.856754136	2.55615108	1
1.195097065	3.426899293	1
-0.021982773	3.227925565	1
-3.022052894	-2.699758059	1
-3.906566622	0.661869476	1
-1.610769414	2.169106704	1
1.597530878	-2.870396201	1
-0.535058701	-0.317632377	1
-4.719894305	-1.524529716	1
1.773800721	-1.016287977	1
-0.363852286	1.588401756	1
0.137993474	-3.048147192	1
0.052140586	-2.224913801	1
-2.557276459	2.387996664	1
-2.652765808	-1.204229589	1
4.33400476	2.237669403	1
4.523739887	1.595016749	1
-1.126155099	-0.220679937	1
0.782704384	-4.223011513	1
2.374055736	-1.044913883	1
2.22705788	2.36877681	1
-3.360243307	-1.550979512	1
-4.76522366	0.92793754	1
3.222624044	0.241447463	1
-2.58023129	4.233050691	1
1.439056378	2.337838844	1
1.149934477	-4.025558296	1
-1.531419841	3.783282247	1
-3.612420518	-0.65465993	1
2.111914775	3.60450468	1
-3.272319867	-2.440311563	1
-0.171800129	2.103282215	1
-1.0140863	-1.473766932	1
-1.862687391	-4.63760774	1
-0.024020912	-2.068199617	1
-0.859543801	0.276052473	1
3.238081483	1.882770067	1
0.618419185	4.654483884	1
3.498627567	-2.118723144	1
1.255990764	1.784185775	1
1.392606973	-2.698807046	1
-3.295827845	-0.809732823	1
4.952421305	-0.120299601	1
1.743617992	0.932695076	1
-4.327998608	1.629876743	1
3.146638478	2.493547615	1
2.979579509	-0.72726282	1
2.183814714	0.063605614	1
0.510043551	-3.232055136	1
1.424614145	-3.165600427	1
1.178266674	-1.275530469	1
3.311268657	1.942469305	1
-1.92189914	1.400355558	1
-0.192186004	3.094922075	1
1.18128929	-3.630318882	1
-2.279624319	1.048077299	1
2.281005254	-1.434584134	1
1.631001478	3.573108771	1
-0.223063841	2.565592576	1
2.770286229	3.596515101	1
3.252736256	3.739825109	1
2.911004328	-3.127662643	1
-2.57199359	-1.407754977	1
-3.635233362	-1.177629712	1
1.006399817	1.296682224	1
2.870693619	-3.796949027	1
-3.376757011	-3.254052121	1
-2.679515937	3.642006086	1
-2.544234696	-0.212296457	1
-3.144075808	2.230177925	1
0.666360854	0.344641888	1
0.206448823	3.254053148	1
1.997888094	1.956122525	1
0.810608394	1.838486508	1
0.133370861	2.109826268	1
-2.821979909	1.615107309	1
1.460745851	0.471121035	1
3.167796769	-2.219944898	1
3.226789393	-1.166591885	1
-4.164308578	0.239305039	1
-4.173431501	0.282251233	1
-2.092288279	3.403762435	1
0.741700878	-0.538493927	1
-0.893280131	0.960314056	1
2.164298788	1.818187046	1
0.688300924	-3.57740812	1
-3.112406997	2.583421255	1
0.166576493	3.187904045	1
-3.727241397	2.570447848	1
3.483089196	2.413931074	1
3.323921195	3.628743742	1
3.405698575	-1.297907887	1
2.743472173	-0.775888188	1
-1.446946243	-0.739646304	1
3.635734596	1.433666772	1
0.421326173	4.392327436	1
-1.964314807	2.593798434	1
0.651794282	-1.358582482	1
2.5689651	0.249410478	1
1.888775397	0.523397976	1
1.291599831	2.314498313	1
-1.964535273	-2.672588565	1
-0.415985751	-3.60631729	1
-2.026234036	-2.707394462	1
-4.45741901	1.419755519	1
-3.442949	-1.047570948	1
-1.393723269	4.652751988	1
-0.133120692	-3.990614781	1
1.831099375	4.537557005	1
-0.949066933	-2.262067161	1
1.668032247	3.75775545	1
-1.821482399	1.977072624	1
-2.886577148	-2.909102354	1
0.786997566	-4.093793756	1
1.138032037	0.636162161	1
2.279473276	-1.083399972	1
0.38068794	-2.335824793	1
-4.071988511	0.33871484	1
-4.226443264	1.801938193	1
-2.772025118	0.963035319	1
-1.531510492	4.143364205	1
-4.103058977	-0.219564738	1
-0.40879706	-0.027709597	1
1.599505412	-3.534946199	1
0.86437238	-2.986995188	1
-2.949160811	-3.768584829	1
-0.122640101	0.117199974	1
1.283021548	-3.148822746	1
-3.188072583	-0.667022638	1
-2.007786597	2.737097392	1
4.06958723	-1.640869585	1
2.01956763	-1.995780992	1
-4.211144855	-1.372858836	1
-2.465538323	-2.388524569	1
-0.807625528	-0.491741129	1
0.550227557	2.023390725	1
-1.34424339	4.029511204	1
-3.383258237	0.625070817	1
0.238951253	1.939312329	1
1.630943402	-2.422424157	1
1.325408536	3.664426634	1
0.32997314	2.164428126	1
2.053126497	3.774300278	1
0.344660615	2.439764132	1
-4.403538378	1.882673181	1
-0.971430347	2.404758355	1
3.877413741	-2.025626594	1
-1.966272126	0.922129788	1
1.06756966	2.459217223	1
1.247636831	-0.84925787	1
3.764738026	-0.481645212	1
-3.832135126	1.548812918	1
2.831636315	2.376270953	1
-0.165241275	3.258207539	1
-3.37160507	2.177923045	1
-3.32942892	-2.25950079	1
-0.315821523	4.108001414	1
-3.183024553	-2.400629597	1
-1.172880962	-4.717383075	1
0.40359021	2.249552845	1
3.11601047	2.832405571	1
-0.70253325	2.326416011	1
-0.723592445	1.568859512	1
-3.462485123	1.787119271	1
-3.350526822	-0.165567026	1
2.909269714	1.733287937	1
-0.318718868	4.055494678	1
1.3826366	-4.164787378	1
2.909231145	0.540207814	1
3.668449951	-1.758611644	1
-0.397611134	-3.200917077	1
-4.576089202	0.328079921	1
-4.018975515	-2.161193255	1
0.202090679	2.523922377	1
-3.786008992	1.001326288	1
3.238480012	-12.25295546	2
1.746930035	-13.57473163	2
13.73015521	-5.944588821	2
-9.584196772	-10.51821667	2
-7.886566769	-12.26260935	2
-12.36981272	-4.862281202	2
13.19087047	-2.523617833	2
6.067931493	-12.33202506	2
-0.811959151	-12.56749956	2
6.072432546	-12.97678225	2
1.897142082	-13.41577799	2
6.259757833	-12.54632024	2
1.755563589	-12.65252771	2
7.591318889	-9.11513849	2
0.949600222	-13.4145212	2
13.00768517	-0.257293127	2
-11.16344475	-9.157297079	2
-13.62769147	-4.704016941	2
-13.25978011	-4.759583276	2
-11.59167913	-2.347072933	2
-3.169791699	-10.25540058	2
-2.218932202	-13.56078395	2
-5.213864268	-11.62682525	2
10.93361989	-10.04312449	2
5.847350976	-13.76123747	2
9.56101642	-8.324026322	2
14.15357524	-3.030738815	2
14.6791665	-1.2601638	2
-11.41757248	-7.866196441	2
-13.32401548	-6.212342065	2
8.591311743	-12.12140657	2
-13.11424062	-3.981312168	2
1.13746721	-14.22186416	2
1.313287329	-13.73458549	2
9.792172691	-4.565090272	2
-0.634594422	-13.32604735	2
-4.605476181	-13.24160283	2
6.980509487	-11.68319084	2
8.971463941	-9.478295205	2
0.934270558	-14.81084809	2
-6.700360323	-12.91983687	2
-13.01524944	-6.631459381	2
3.487183796	-12.57730051	2
-9.413344848	-10.16056248	2
-14.52769166	-2.04218294	2
10.64829125	-10.32324177	2
-10.18491724	-9.733382359	2
-2.208795564	-12.07324783	2
7.812759087	-11.66910831	2
-4.854109363	-10.25091855	2
8.917187349	-9.717360131	2
-4.57406691	-13.31980016	2
8.081024642	-12.43662588	2
8.672931734	-11.62354378	2
-2.430018478	-13.25964625	2
-14.32243406	-0.882012593	2
-6.703375925	-11.40483007	2
-3.516578636	-14.50887766	2
-9.890193343	-11.23745343	2
-11.92964431	-8.499812393	2
11.11376229	-6.968997687	2
-2.920173836	-13.04897232	2
11.71547333	-4.310740032	2
-4.836954071	-13.59345856	2
10.99802564	-9.750580006	2
-4.708536982	-14.009309	2
11.3245505	-7.773682883	2
9.962267001	-9.649430427	2
-4.482045755	-11.0552128	2
-11.47605618	-9.254523196	2
10.5634328	-8.172214853	2
12.11229602	-1.945560608	2
-7.601375387	-12.63171804	2
7.362105722	-12.33653848	2
-2.815380822	-14.42485809	2
10.97503447	-6.328752038	2
10.54481675	-9.364178494	2
-12.17645726	-7.060046345	2
10.66467968	-4.937605929	2
13.18439866	-0.419637115	2
0.571803205	-12.61043258	2
13.30260661	-5.061002837	2
3.457030665	-12.18061608	2
-13.02622269	-6.884059405	2
-11.77149843	-8.544745826	2
-3.781475556	-12.56595433	2
9.526845053	-9.604636115	2
12.09354856	-7.380459909	2
11.50930118	-8.929670345	2
-7.504449812	-11.70481789	2
1.472991113	-13.71167924	2
-12.34513581	-3.584519297	2
-12.56260101	-4.599008003	2
-12.94021699	-5.906106813	2
7.825173092	-12.4466704	2
-0.215832161	-14.24352582	2
-8.840452078	-5.996214702	2
-0.221328751	-14.10550261	2
-11.90526011	-5.953780399	2
-13.11041385	-2.287036261	2
10.44603767	-5.293095691	2
2.744517331	-14.25111876	2
12.53688579	-2.818505231	2
7.230065285	-10.17365405	2
3.324495197	-12.49228865	2
10.92850345	-7.159179166	2
12.71896925	-5.081431163	2
13.73972595	-0.478819598	2
-13.14570252	-0.021573308	2
11.99684897	-5.396897256	2
4.706204098	-12.74852559	2
14.04740861	-0.443657265	2
1.291957576	-14.81953462	2
-0.916030091	-14.22008053	2
10.68142043	-7.691625878	2
-10.98687931	-9.554697672	2
-0.070840947	-11.8323977	2
10.68914401	-3.441491232	2
2.661392744	-11.13770657	2
10.62973844	-5.620540546	2
8.754302962	-9.402552328	2
3.401561386	-12.28422613	2
-7.52925059	-7.376331997	2
6.82763638	-11.84733064	2
-11.14936267	-2.993075154	2
4.592406016	-10.99317686	2
6.767471433	-12.22392149	2
9.669722888	-10.98539969	2
